strategy,seed,rho_truth,rho_alpha_truth,exploit_spread_rho,ceiling_pct,top5_overlap,top10_overlap,top25_overlap,elapsed_s,pred_p10,pred_p50,pred_p90
H_cat_fisher,7,0.5013166329890348,0.5046411626795853,0.4145111923084958,0.25333333333333335,0.0,0.0,0.04,0.0993201732635498,0.10300000000000001,0.5016666666666667,1.0
I_tobit_boxcox,7,0.4199877776419738,0.4199877776419738,0.30647084774392636,0.0033333333333333335,0.2,0.3,0.28,0.5189259052276611,0.2739204014946544,0.5185899103482912,0.727511434138948
J_boxcox_cat,7,0.5526439182657584,0.5526439182657584,0.44997558259687925,0.0033333333333333335,0.0,0.3,0.36,0.10224771499633789,0.2539854386356789,0.44534011485053393,0.6312209729360982
K_tobit_boxcox_cat,7,0.4740168224091378,0.4740168224091378,0.36783756175125865,0.0033333333333333335,0.0,0.0,0.2,0.5251374244689941,0.30337430212027006,0.49607923875028803,0.698729937509969
A_baseline,8,0.3739033876285409,0.3807202302247802,0.3434550078642873,0.25333333333333335,0.0,0.0,0.08,5.972352504730225,0.10300000000000001,0.5016666666666667,1.0
B_cfs_twfe,8,-0.1010226877980303,0.0,-0.12195237066002533,0.25333333333333335,0.0,0.1,0.08,0.05384206771850586,0.10300000000000001,0.5016666666666667,1.0
C_emtobit,8,0.44780689676676105,0.44268002977810866,0.41364991481262997,0.25333333333333335,0.0,0.0,0.04,0.5161139965057373,0.10300000000000001,0.5016666666666667,1.0
D_boxcox,8,0.44449693885487607,0.44449693885487607,0.37563180253651274,0.0033333333333333335,0.0,0.3,0.32,0.08604764938354492,0.275207331046598,0.4821052431156525,0.6784803400656996
E_novelty,8,0.43384315495578263,,0.38533448944668247,0.14333333333333334,0.0,0.0,0.16,0.07805776596069336,0.0,0.5,1.0
F_combined,8,0.479259842785007,0.48307736752630587,0.4470312903849841,0.13666666666666666,0.0,0.0,0.32,0.5060150623321533,0.0,0.625,1.0
G_main_exploiter,8,0.37726650832504055,0.3861522734343748,0.3714520421657054,0.25333333333333335,0.0,0.0,0.2,0.05668354034423828,0.10600000000000001,0.5033333333333334,1.0
H_cat_fisher,8,0.3646755313815218,0.3720632451471682,0.31144764058758356,0.25333333333333335,0.0,0.1,0.28,0.09562921524047852,0.10300000000000001,0.5016666666666667,1.0
I_tobit_boxcox,8,0.45596684407604526,0.45596684407604526,0.4303269988097424,0.0033333333333333335,0.2,0.1,0.28,0.5210762023925781,0.2998028629098815,0.5298074299487655,0.7955311711810812
J_boxcox_cat,8,0.36586495405504504,0.36586495405504504,0.2903775191598069,0.0033333333333333335,0.0,0.1,0.2,0.11187171936035156,0.295879892767682,0.4767488821724142,0.6890910675979124
K_tobit_boxcox_cat,8,0.45748286092067686,0.45748286092067686,0.3908451544114665,0.0033333333333333335,0.2,0.1,0.24,0.5229814052581787,0.2966119366625335,0.5049192355885924,0.7424309077121818
A_baseline,9,0.39982925879620257,0.417414860165113,0.35660928795548275,0.25333333333333335,0.0,0.2,0.28,5.523790597915649,0.10300000000000001,0.5016666666666667,1.0
B_cfs_twfe,9,-0.09034184636764994,0.0,-0.07142022585681214,0.25333333333333335,0.0,0.1,0.12,0.05184197425842285,0.10300000000000001,0.5016666666666667,1.0
C_emtobit,9,0.41212619615990365,0.41908598984433154,0.3744111276272602,0.25333333333333335,0.0,0.1,0.08,0.5210843086242676,0.10300000000000001,0.5016666666666667,1.0
D_boxcox,9,0.4711754575050834,0.4711754575050834,0.4067042422339864,0.0033333333333333335,0.4,0.3,0.32,0.0871121883392334,0.3765414036298464,0.554452724897486,0.7478607175176126
E_novelty,9,0.3885226861094096,,0.32805121182128155,0.10333333333333333,0.0,0.2,0.16,0.07953977584838867,0.0,0.375,1.0
F_combined,9,0.4319826123437242,0.44414582384248713,0.365033204347443,0.12,0.0,0.0,0.28,0.5228235721588135,0.0,0.5,1.0
G_main_exploiter,9,0.4571339672337734,0.45621760967154096,0.3750764727558922,0.25333333333333335,0.0,0.0,0.24,0.05502772331237793,0.10600000000000001,0.5033333333333334,1.0
